congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,R000585,Reed,NY,23,R,91,0.967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,87,0.793103448,0.77855983,14.8
117,house,R000585,Reed,NY,23,R,3,0.333333333,0.54256398,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.943820225,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.943820225,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,174,0.109195402,0.11113403,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.149425287,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,84,0.071428571,0.0663619,-52.4
117,house,R000588,Richmond,LA,2,D,3,0,3.61E-05,-52.4
0,house,R000591,Roby,AL,2,Republican,175,0.937142857,0.93765926,31.9
115,house,R000591,Roby,AL,2,R,95,0.957894737,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,80,0.9125,0.92604266,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.903225806,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.903225806,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.97826087,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.97826087,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,185,0.940540541,0.88407696,18.9
115,house,R000597,Rice,SC,7,R,95,0.947368421,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,87,0.942528736,0.85317066,18.9
117,house,R000597,Rice,SC,7,R,3,0.666666667,0.62732349,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.885416667,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.885416667,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,187,0.219251337,0.31531459,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.368421053,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,89,0.06741573,0.12168738,-8.8
117,house,R000599,Ruiz,CA,36,D,3,0,0.08223848,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,161,0.925465839,0.96211083,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.905263158,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,66,0.954545455,0.97524693,53.6
0,house,R000602,Rice,NY,4,Democrat,183,0.180327869,0.30214995,-9.6
115,house,R000602,Rice,NY,4,D,93,0.301075269,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,87,0.057471264,0.11864104,-9.6
117,house,R000602,Rice,NY,4,D,3,0,0.07422178,-9.6
0,house,R000603,Rouzer,NC,7,Republican,186,0.913978495,0.87128686,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.914893617,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,89,0.91011236,0.83510271,17.7
117,house,R000603,Rouzer,NC,7,R,3,1,0.60346052,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.936842105,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.936842105,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,187,0.106951872,0.14656294,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.136842105,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,89,0.078651685,0.06975034,-34.4
117,house,R000606,Raskin,MD,8,D,3,0,0.00129562,-34.4
0,house,R000607,Rooney,FL,19,Republican,151,0.880794702,0.91653401,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,58,0.75862069,0.89256024,22.1
115,house,R000608,Rosen,NV,3,D,93,0.430107527,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,179,0.966480447,0.92841153,28
115,house,R000609,Rutherford,FL,4,R,90,0.988888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,86,0.941860465,0.91519782,28
117,house,R000609,Rutherford,FL,4,R,3,1,0.78022173,28
0,house,R000610,Reschenthaler,PA,14,Republican,89,0.93258427,0.92123401,29
116,house,R000610,Reschenthaler,PA,14,R,86,0.930232558,0.92567165,29
117,house,R000610,Reschenthaler,PA,14,R,3,1,0.79402167,29
0,house,R000611,Riggleman,VA,5,Republican,86,0.918604651,0.67206945,11.1
116,house,R000611,Riggleman,VA,5,R,86,0.918604651,0.67206945,11.1
0,house,R000612,Rose,TN,6,Republican,88,0.943181818,0.93385363,48.9
116,house,R000612,Rose,TN,6,R,85,0.941176471,0.93288944,48.9
117,house,R000612,Rose,TN,6,R,3,1,0.96117214,48.9
0,house,R000613,Rose,NY,11,Democrat,88,0.090909091,0.62332203,9.8
116,house,R000613,Rose,NY,11,D,88,0.090909091,0.62332203,9.8
0,house,R000614,Roy,TX,21,Republican,86,0.895348837,0.63745514,10
116,house,R000614,Roy,TX,21,R,83,0.915662651,0.6448025,10
117,house,R000614,Roy,TX,21,R,3,0.333333333,0.43417815,10
0,house,R000616,Rouda,CA,48,Democrat,88,0.068181818,0.21856863,-1.7
116,house,R000616,Rouda,CA,48,D,88,0.068181818,0.21856863,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.708333333,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.708333333,0.88456487,13.1
0,house,S000168,Salazar,FL,27,Republican,1,1,0.01627513,-19.6
117,house,S000168,Salazar,FL,27,R,1,1,0.01627513,-19.6
0,house,S000185,Scott,VA,3,Democrat,187,0.13368984,0.15332982,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,89,0.06741573,0.0713152,-31.7
117,house,S000185,Scott,VA,3,D,3,0,0.00211717,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,172,0.86627907,0.89901261,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,76,0.855263158,0.86540708,20.1
0,house,S000248,Serrano,NY,15,Democrat,174,0.114942529,0.09850778,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.135416667,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,78,0.08974359,0.05755055,-88.9
0,house,S000250,Sessions,TX,17,Republican,97,0.979381443,0.65137627,17.5
115,house,S000250,Sessions,TX,32,R,94,0.978723404,0.65303497,-1.9
117,house,S000250,Sessions,TX,17,R,3,1,0.59940379,17.5
0,house,S000344,Sherman,CA,30,Democrat,185,0.12972973,0.13154057,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212766,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,88,0.056818182,0.06648643,-43.4
117,house,S000344,Sherman,CA,30,D,3,0,2.34E-04,-43.4
0,house,S000364,Shimkus,IL,15,Republican,174,0.948275862,0.94000222,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.989361702,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,80,0.9,0.92881776,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.166666667,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.166666667,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,181,0.104972376,0.12509783,-47.2
115,house,S000510,Smith,WA,9,D,90,0.144444444,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,88,0.068181818,0.0651291,-47.2
117,house,S000510,Smith,WA,9,D,3,0,1.09E-04,-47.2
0,house,S000522,Smith,NJ,4,Republican,186,0.655913978,0.83463665,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,88,0.511363636,0.77736069,14.8
117,house,S000522,Smith,NJ,4,R,3,0.333333333,0.54256398,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.968085106,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.968085106,0.85564771,10
0,house,S000929,Spartz,IN,5,Republican,3,0.333333333,0.47561003,11.8
117,house,S000929,Spartz,IN,5,R,3,0.333333333,0.47561003,11.8
0,house,S001135,Steel,CA,48,Republican,1,1,0.29111528,-1.7
117,house,S001135,Steel,CA,48,R,1,1,0.29111528,-1.7
0,house,S001145,Schakowsky,IL,9,Democrat,188,0.090425532,0.12725907,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.114583333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,89,0.06741573,0.06508439,-45.2
117,house,S001145,Schakowsky,IL,9,D,3,0,1.63E-04,-45.2
0,house,S001148,Simpson,ID,2,Republican,180,0.933333333,0.91595754,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,86,0.895348837,0.9002361,24.7
117,house,S001148,Simpson,ID,2,R,3,0.333333333,0.73053447,24.7
0,house,S001150,Schiff,CA,28,Democrat,188,0.14893617,0.12138261,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.229166667,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,89,0.06741573,0.06356031,-49.8
117,house,S001150,Schiff,CA,28,D,3,0,6.30E-05,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.989361702,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.989361702,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,181,0.116022099,0.13493851,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.161290323,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,85,0.070588235,0.07042312,-39.6
117,house,S001156,Sánchez,CA,38,D,3,0,4.90E-04,-39.6
0,house,S001157,Scott,GA,13,Democrat,178,0.168539326,0.12737838,-44.4
115,house,S001157,Scott,GA,13,D,89,0.280898876,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,87,0.057471264,0.06687373,-44.4
117,house,S001157,Scott,GA,13,D,2,0,1.83E-04,-44.4
0,house,S001159,Strickland,WA,10,Democrat,3,0,0.05839388,-11.4
117,house,S001159,Strickland,WA,10,D,3,0,0.05839388,-11.4
0,house,S001165,Sires,NJ,8,Democrat,181,0.154696133,0.1210366,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.239130435,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,86,0.069767442,0.06441667,-54.2
117,house,S001165,Sires,NJ,8,D,3,0,2.43E-05,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,187,0.128342246,0.15674019,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.189473684,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,89,0.06741573,0.07209151,-30.5
117,house,S001168,Sarbanes,MD,3,D,3,0,0.00262638,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.233333333,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.233333333,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,185,0.940540541,0.94289133,54.9
115,house,S001172,Smith,NE,3,R,95,0.947368421,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,87,0.931034483,0.93559105,54.9
117,house,S001172,Smith,NE,3,R,3,1,0.98001327,54.9
0,house,S001175,Speier,CA,14,Democrat,172,0.127906977,0.11515286,-58.7
115,house,S001175,Speier,CA,14,D,86,0.209302326,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,83,0.048192771,0.05345956,-58.7
117,house,S001175,Speier,CA,14,D,3,0,8.74E-06,-58.7
0,house,S001176,Scalise,LA,1,Republican,167,0.982035928,0.94620443,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,89,0.966292135,0.93349488,42
117,house,S001176,Scalise,LA,1,R,3,1,0.92427696,42
0,house,S001180,Schrader,OR,5,Democrat,187,0.20855615,0.39189207,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.326315789,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,89,0.08988764,0.17112358,-4.2
117,house,S001180,Schrader,OR,5,D,3,0,0.14102046,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,188,0.89893617,0.74199436,10
115,house,S001183,Schweikert,AZ,6,R,96,0.895833333,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,89,0.91011236,0.6312432,10
117,house,S001183,Schweikert,AZ,6,R,3,0.666666667,0.43417815,10
0,house,S001185,Sewell,AL,7,Democrat,183,0.180327869,0.1327832,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.290322581,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,87,0.068965517,0.06812508,-41.2
117,house,S001185,Sewell,AL,7,D,3,0,3.60E-04,-41.2
0,house,S001187,Stivers,OH,15,Republican,177,0.920903955,0.84158241,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,83,0.86746988,0.7874361,15.4
117,house,S001187,Stivers,OH,15,R,3,0.333333333,0.55551169,15.4
0,house,S001189,Scott,GA,8,Republican,183,0.93989071,0.93222776,28.9
115,house,S001189,Scott,GA,8,R,96,0.989583333,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,84,0.904761905,0.92227564,28.9
117,house,S001189,Scott,GA,8,R,3,0.333333333,0.79266752,28.9
0,house,S001190,Schneider,IL,10,Democrat,186,0.231182796,0.16081905,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.393617021,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,89,0.06741573,0.07285552,-29.4
117,house,S001190,Schneider,IL,10,D,3,0,0.00319545,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.626373626,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,183,0.928961749,0.82181528,14
115,house,S001192,Stewart,UT,2,R,92,0.945652174,0.88999112,14
116,house,S001192,Stewart,UT,2,R,88,0.920454545,0.76065762,14
117,house,S001192,Stewart,UT,2,R,3,0.666666667,0.52504735,14
0,house,S001193,Swalwell,CA,15,Democrat,176,0.153409091,0.1289168,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.23655914,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,80,0.0625,0.07215637,-45.7
117,house,S001193,Swalwell,CA,15,D,3,0,1.47E-04,-45.7
0,house,S001195,Smith,MO,8,Republican,185,0.940540541,0.94298732,54.4
115,house,S001195,Smith,MO,8,R,93,0.913978495,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,89,0.966292135,0.936964,54.4
117,house,S001195,Smith,MO,8,R,3,1,0.97881278,54.4
0,house,S001196,Stefanik,NY,21,Republican,188,0.776595745,0.82129366,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.895833333,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,89,0.651685393,0.7561579,13.9
117,house,S001196,Stefanik,NY,21,R,3,0.666666667,0.52283861,13.9
0,house,S001199,Smucker,PA,11,Republican,183,0.93989071,0.85298538,25.8
115,house,S001199,Smucker,PA,16,R,96,0.958333333,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,84,0.928571429,0.90206176,25.8
117,house,S001199,Smucker,PA,11,R,3,0.666666667,0.74781347,25.8
0,house,S001200,Soto,FL,9,Democrat,187,0.14973262,0.26898034,-12.9
115,house,S001200,Soto,FL,9,D,96,0.229166667,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,88,0.068181818,0.10130519,-12.9
117,house,S001200,Soto,FL,9,D,3,0,0.04737618,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,185,0.205405405,0.35341936,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.344086022,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,89,0.06741573,0.14611022,-6.1
117,house,S001201,Suozzi,NY,3,D,3,0,0.11406291,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,95,0.073684211,0.09353653,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.666666667,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,89,0.056179775,0.07375427,-28.2
117,house,S001205,Scanlon,PA,5,D,3,0,0.00395146,-28.2
0,house,S001206,Shalala,FL,27,Democrat,89,0.06741573,0.08344075,-19.6
116,house,S001206,Shalala,FL,27,D,89,0.06741573,0.08344075,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,91,0.065934066,0.2840018,0.9
116,house,S001207,Sherrill,NJ,11,D,88,0.068181818,0.28579808,0.9
117,house,S001207,Sherrill,NJ,11,D,3,0,0.23131086,0.9
0,house,S001208,Slotkin,MI,8,Democrat,92,0.065217391,0.49548186,6.7
116,house,S001208,Slotkin,MI,8,D,89,0.06741573,0.50012673,6.7
117,house,S001208,Slotkin,MI,8,D,3,0,0.35768404,6.7
0,house,S001209,Spanberger,VA,7,Democrat,92,0.086956522,0.48739995,6.5
116,house,S001209,Spanberger,VA,7,D,89,0.08988764,0.49192736,6.5
117,house,S001209,Spanberger,VA,7,D,3,0,0.35308665,6.5
0,house,S001210,Spano,FL,15,Republican,85,0.894117647,0.62917018,10
116,house,S001210,Spano,FL,15,R,85,0.894117647,0.62917018,10
0,house,S001211,Stanton,AZ,9,Democrat,92,0.076086957,0.08795904,-16.3
116,house,S001211,Stanton,AZ,9,D,89,0.078651685,0.08995767,-16.3
117,house,S001211,Stanton,AZ,9,D,3,0,0.02866636,-16.3
0,house,S001212,Stauber,MN,8,Republican,92,0.858695652,0.78877423,15.6
116,house,S001212,Stauber,MN,8,R,89,0.876404494,0.79649282,15.6
117,house,S001212,Stauber,MN,8,R,3,0.333333333,0.55978941,15.6
0,house,S001213,Steil,WI,1,Republican,91,0.879120879,0.63412264,10.3
116,house,S001213,Steil,WI,1,R,88,0.897727273,0.64070217,10.3
117,house,S001213,Steil,WI,1,R,3,0.333333333,0.44112292,10.3
0,house,S001214,Steube,FL,17,Republican,89,0.943820225,0.91425155,27.2
116,house,S001214,Steube,FL,17,R,86,0.941860465,0.91932666,27.2
117,house,S001214,Steube,FL,17,R,3,1,0.76876529,27.2
0,house,S001215,Stevens,MI,11,Democrat,92,0.065217391,0.40412481,4.4
116,house,S001215,Stevens,MI,11,D,89,0.06741573,0.40744737,4.4
117,house,S001215,Stevens,MI,11,D,3,0,0.30555526,4.4
0,house,S001216,Schrier,WA,8,Democrat,91,0.065934066,0.19124168,-3
116,house,S001216,Schrier,WA,8,D,88,0.068181818,0.19230709,-3
117,house,S001216,Schrier,WA,8,D,3,0,0.15998944,-3
0,house,T000165,Tiffany,WI,7,Republican,18,0.833333333,0.74740177,20.5
116,house,T000165,Tiffany,WI,7,R,15,0.8,0.76531659,20.5
117,house,T000165,Tiffany,WI,7,R,3,1,0.65782767,20.5
0,house,T000193,Thompson,MS,2,Democrat,179,0.122905028,0.16623209,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.175824176,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,85,0.070588235,0.07698151,-28.5
117,house,T000193,Thompson,MS,2,D,3,0,0.00374774,-28.5
0,house,T000238,Thornberry,TX,13,Republican,182,0.950549451,0.9416093,63
115,house,T000238,Thornberry,TX,13,R,96,0.979166667,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,86,0.918604651,0.93569475,63
0,house,T000460,Thompson,CA,5,Democrat,184,0.141304348,0.12469032,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.225806452,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,88,0.056818182,0.06593183,-44.9
117,house,T000460,Thompson,CA,5,D,3,0,1.73E-04,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.982758621,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.982758621,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,187,0.919786096,0.67451763,7.3
115,house,T000463,Turner,OH,10,R,96,0.958333333,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,88,0.897727273,0.52569522,7.3
117,house,T000463,Turner,OH,10,R,3,0.333333333,0.3715251,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.193181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.193181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,186,0.956989247,0.93908714,43.3
115,house,T000467,Thompson,PA,5,R,96,0.989583333,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,87,0.931034483,0.93257977,43.3
117,house,T000467,Thompson,PA,15,R,3,0.666666667,0.9327153,43.3
0,house,T000468,Titus,NV,1,Democrat,183,0.103825137,0.15496202,-29
115,house,T000468,Titus,NV,1,D,92,0.152173913,0.23736595,-29
116,house,T000468,Titus,NV,1,D,88,0.056818182,0.0739783,-29
117,house,T000468,Titus,NV,1,D,3,0,0.00343048,-29
0,house,T000469,Tonko,NY,20,Democrat,185,0.140540541,0.26064027,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.225806452,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,89,0.056179775,0.09800272,-13.5
117,house,T000469,Tonko,NY,20,D,3,0,0.04347742,-13.5
0,house,T000470,Tipton,CO,3,Republican,183,0.928961749,0.79017336,12
115,house,T000470,Tipton,CO,3,R,94,0.957446809,0.87486637,12
116,house,T000470,Tipton,CO,3,R,89,0.898876404,0.70072232,12
0,house,T000472,Takano,CA,41,Democrat,185,0.124324324,0.1669187,-27.9
115,house,T000472,Takano,CA,41,D,94,0.180851064,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,88,0.068181818,0.07483152,-27.9
117,house,T000472,Takano,CA,41,D,3,0,0.0041658,-27.9
0,house,T000474,Torres,CA,35,Democrat,185,0.162162162,0.13560656,-40.8
115,house,T000474,Torres,CA,35,D,94,0.265957447,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,88,0.056818182,0.06751531,-40.8
117,house,T000474,Torres,CA,35,D,3,0,3.89E-04,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.988888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.988888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494624,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494624,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,92,0.891304348,0.75626066,14.2
116,house,T000479,Taylor,TX,3,R,89,0.91011236,0.76390588,14.2
117,house,T000479,Taylor,TX,3,R,3,0.333333333,0.5294524,14.2
0,house,T000480,Timmons,SC,4,Republican,81,0.901234568,0.90217281,25.7
116,house,T000480,Timmons,SC,4,R,78,0.897435897,0.90816898,25.7
117,house,T000480,Timmons,SC,4,R,3,1,0.74627252,25.7
0,house,T000481,Tlaib,MI,13,Democrat,90,0.122222222,0.05992866,-60.7
116,house,T000481,Tlaib,MI,13,D,89,0.123595506,0.06060201,-60.7
117,house,T000481,Tlaib,MI,13,D,1,0,0,-60.7
0,house,T000482,Trahan,MA,3,Democrat,92,0.054347826,0.07671642,-22.8
116,house,T000482,Trahan,MA,3,D,89,0.056179775,0.07896403,-22.8
117,house,T000482,Trahan,MA,3,D,3,0,0.01003737,-22.8
0,house,T000483,Trone,MD,6,Democrat,91,0.065934066,0.09177803,-15.1
116,house,T000483,Trone,MD,6,D,89,0.06741573,0.09304446,-15.1
117,house,T000483,Trone,MD,6,D,2,0,0.03542172,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,89,0.101123596,0.63864226,10.2
116,house,T000484,Torres Small,NM,2,D,89,0.101123596,0.63864226,10.2
0,house,T000486,Torres,NY,15,Democrat,3,0,0,-88.9
117,house,T000486,Torres,NY,15,D,3,0,0,-88.9
0,house,U000031,Upton,MI,6,Republican,187,0.786096257,0.70115621,8.4
115,house,U000031,Upton,MI,6,R,95,0.947368421,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,89,0.640449438,0.56927391,8.4
117,house,U000031,Upton,MI,6,R,3,0,0.39702858,8.4
0,house,U000040,Underwood,IL,14,Democrat,92,0.065217391,0.3851442,3.9
116,house,U000040,Underwood,IL,14,D,89,0.06741573,0.38819955,3.9
117,house,U000040,Underwood,IL,14,D,3,0,0.29450219,3.9
0,house,V000081,Velázquez,NY,7,Democrat,183,0.087431694,0.1014138,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.106382979,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,86,0.069767442,0.05719809,-76.5
117,house,V000081,Velázquez,NY,7,D,3,0,1.00E-07,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,184,0.14673913,0.27549139,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.229166667,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,88,0.056818182,0.10156258,-12.6
0,house,V000129,Valadao,CA,21,Republican,95,0.968421053,0.38437183,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.978723404,0.38805628,-15.5
117,house,V000129,Valadao,CA,21,R,1,0,0.03803326,-15.5
0,house,V000130,Vargas,CA,51,Democrat,185,0.113513514,0.12393411,-49
115,house,V000130,Vargas,CA,51,D,94,0.159574468,0.18349318,-49
116,house,V000130,Vargas,CA,51,D,88,0.068181818,0.06453668,-49
117,house,V000130,Vargas,CA,51,D,3,0,7.46E-05,-49
0,house,V000131,Veasey,TX,33,Democrat,183,0.147540984,0.11421771,-49.2
115,house,V000131,Veasey,TX,33,D,93,0.225806452,0.16374231,-49.2
116,house,V000131,Veasey,TX,33,D,87,0.068965517,0.06521371,-49.2
117,house,V000131,Veasey,TX,33,D,3,0,7.16E-05,-49.2
0,house,V000132,Vela,TX,34,Democrat,183,0.158469945,0.18286372,-21.5
115,house,V000132,Vela,TX,34,D,91,0.241758242,0.28848024,-21.5
116,house,V000132,Vela,TX,34,D,89,0.078651685,0.08061723,-21.5
117,house,V000132,Vela,TX,34,D,3,0,0.01247552,-21.5
0,house,V000133,Van Drew,NJ,2,Republican,91,0.274725275,0.41345235,4.6
116,house,V000133,Van Drew,NJ,2,R,88,0.25,0.45940101,4.6
117,house,V000133,Van Drew,NJ,2,R,3,1,0.31000959,4.6
0,house,V000134,Van Duyne,TX,24,Republican,3,0.666666667,0.34620879,6.2
117,house,V000134,Van Duyne,TX,24,R,3,0.666666667,0.34620879,6.2
0,house,W000187,Waters,CA,43,Democrat,186,0.091397849,0.11101288,-61.7
115,house,W000187,Waters,CA,43,D,95,0.115789474,0.16079574,-61.7
116,house,W000187,Waters,CA,43,D,88,0.068181818,0.0610544,-61.7
117,house,W000187,Waters,CA,43,D,3,0,4.31E-06,-61.7
0,house,W000788,Williams,GA,5,Democrat,3,0,2.40E-07,-73.1
117,house,W000788,Williams,GA,5,D,3,0,2.40E-07,-73.1
0,house,W000791,Walden,OR,2,Republican,184,0.89673913,0.89772082,20.1
115,house,W000791,Walden,OR,2,R,96,0.989583333,0.925617,20.1
116,house,W000791,Walden,OR,2,R,88,0.795454545,0.86728862,20.1
0,house,W000795,Wilson,SC,2,Republican,183,0.950819672,0.87360745,17.7
115,house,W000795,Wilson,SC,2,R,96,0.979166667,0.91505687,17.7
116,house,W000795,Wilson,SC,2,R,84,0.916666667,0.83588479,17.7
117,house,W000795,Wilson,SC,2,R,3,1,0.60346052,17.7
0,house,W000797,Wasserman Schultz,FL,23,Democrat,185,0.124324324,0.16720474,-26.1
115,house,W000797,Wasserman Schultz,FL,23,D,93,0.182795699,0.26015349,-26.1
116,house,W000797,Wasserman Schultz,FL,23,D,89,0.06741573,0.07552231,-26.1
117,house,W000797,Wasserman Schultz,FL,23,D,3,0,0.00570585,-26.1
0,house,W000798,Walberg,MI,7,Republican,186,0.962365591,0.86539851,17
115,house,W000798,Walberg,MI,7,R,96,0.989583333,0.91136246,17
